Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
233;41.7018694;-8.8299497;0;14.9550377521853
234;41.7055872;-8.8252219;0;22.0591784456743
235;41.7054429;-8.8272304;1424;24.6117292763132
236;41.7040185;-8.8294346;1818;24.1607169365183
237;41.7038938;-8.8294785;0;19.0830572374349
238;41.7037127;-8.8295411;9648;21.9719939746986
239;41.7028069;-8.8298063;9292;22.8541387175497
240;41.7017775;-8.830198;90;17.1157479313595
241;41.7018257;-8.8299433;0;15.1830321411003
242;41.7008457;-8.8296195;2919;24.6940362308923
243;41.7018577;-8.8298515;3252;22.4462454069475
244;41.7023234;-8.8303664;4164;19.9245038363898
245;41.6999218;-8.8326483;3753;19.5399179265852
246;41.7015832;-8.8298735;889;19.5565405079173
247;41.705127;-8.8269254;602;19.4679123096307
248;41.7045483;-8.8264041;267;18.968202968268
249;41.7008634;-8.8276527;13845;28.8585916762219
250;41.6977012;-8.8291211;2029;30.4874397218206
251;41.6980261;-8.8294743;577;25.5247436042621
252;41.698294;-8.8296894;647;28.850193133594
253;41.7042125;-8.8257127;2510;19.4180538255245
254;41.7023872;-8.8269415;3250;31.7814539921716
255;41.7022449;-8.8272198;2594;24.7950483991866
256;41.7021404;-8.8278941;12364;27.2965659326358
257;41.7040948;-8.8259962;630;18.738006974075
258;41.7021139;-8.8270758;36;19.6625576077026
259;41.7016676;-8.8274249;332;20.8367296415143
260;41.7013433;-8.8275398;1982;24.6008042142645
261;41.7047221;-8.8221874;425;14.9350621330957
262;41.7071511;-8.8214872;0;14.7721515540835
263;41.6997606;-8.8276483;2286;31.4004293122585
264;41.697424;-8.836454;7289;20.6633503582699
265;41.6973927;-8.8363639;7563;22.1014578803816
266;41.6972162;-8.8294615;849;24.495466291131
267;41.6968414;-8.8297747;0;20.8002613599059
268;41.6955215;-8.8339178;0;20.4829881872094
269;41.6962195;-8.8348092;8397;23.6560083689365
270;41.6969541;-8.8293742;0;19.0846211977099
271;41.6941957;-8.8254313;335;19.2957843282244
272;41.6944083;-8.8257599;743;23.2975888291278
273;41.6920176;-8.828802;8;26.3833628969435
274;41.6933475;-8.8331368;5068;25.1575299934175
275;41.6928163;-8.8327402;1744;25.6395159423792
276;41.693645;-8.8330477;6316;23.5689614445829
277;41.6936188;-8.8328989;0;20.1019019078082
278;41.6929375;-8.8324265;524;21.4936437240682
279;41.6930176;-8.8322192;1109;24.6413017917918
280;41.6920374;-8.8315804;0;23.2239439099371
281;41.6931837;-8.8317825;1841;29.6147976487369
282;41.6921544;-8.8311007;0;27.0494934876956
283;41.6918464;-8.8323638;0;22.3905181347571
284;41.6960652;-8.8314842;0;0.606037935303533
285;41.6957701;-8.8317075;2;0.642678515033406
286;41.6919407;-8.827405;0;18.1151120492226
287;41.6957513;-8.8316593;1;2.83998638111976
288;41.6960964;-8.8312496;0;1.07807262809631
289;41.6951551;-8.8264061;7791;32.3550811539078
290;41.6960901;-8.8247405;5572;31.2087925951941
291;41.6962676;-8.8242904;120;25.7543303485744
292;41.7019735;-8.8185074;0;30.4091692464612
293;41.6983758;-8.8202077;5570;32.2574388181381
294;41.6961479;-8.8221793;436;24.3021361169735
295;41.6956587;-8.8227596;0;21.0422308352763
296;41.6951904;-8.8235201;425;23.457117236361
297;41.6949785;-8.8239109;2406;26.9067132241763
298;41.6946532;-8.8243933;473;24.42692063999
299;41.6955783;-8.8243581;5037;28.4024686711043
300;41.6947967;-8.8261046;1533;26.2150647269922
301;41.6953176;-8.8249528;0;24.1376833170337
302;41.6924549;-8.8299886;1337;30.3461362410239
303;41.6935582;-8.8307785;3661;32.8327341922103
304;41.6942683;-8.8313353;11068;31.6121450739388
305;41.6920845;-8.8288566;17733;27.2477071693037
306;41.6937016;-8.8336502;697;21.5913157595819
307;41.6911184;-8.8313649;16054;27.8016730128144
308;41.6937626;-8.837734;16;3.12477805832836
309;41.6943526;-8.8372178;21;4.63425957067238
310;41.6948633;-8.8299655;41013;32.3413131303187
311;41.6934815;-8.8357627;24;4.64274021870838
312;41.6944364;-8.8273961;4139;29.440169188838
313;41.6969484;-8.8280079;0;31.1916104209678
314;41.6950935;-8.8345228;29524;23.2423644400912
315;41.695781;-8.8353928;26888;25.6839275720445
316;41.7018836;-8.8302049;4467;17.0595613887978
317;41.6976242;-8.8307996;0;23.7350443448919
318;41.6950132;-8.835578;3238;20.6550612666924
319;41.6971245;-8.8287759;31680;30.928243106728
320;41.6947487;-8.8408996;848;13.2479657025264
321;41.6949085;-8.8418741;425;20.3927182638489
322;41.7005583;-8.8469573;0;20.2313184249088
323;41.6949345;-8.8354854;0;12.4853310768986
324;41.6953511;-8.8360122;3638;24.1140086930776
325;41.6953771;-8.8337411;29493;21.3826598404363
326;41.6950609;-8.8346118;2933;15.4674497673768
327;41.6946894;-8.8399428;1269;12.8979196847625
328;41.6991052;-8.8419962;4281;27.5356133384891
329;41.7003431;-8.8418349;0;23.8177137004239
330;41.6997245;-8.8405142;1;21.4325126933757
331;41.6957096;-8.839409;0;14.824185565212
332;41.6987478;-8.8433738;2621;24.2107371313469
333;41.7000216;-8.8428017;1805;22.5472874011312
334;41.697565;-8.8434004;849;16.9833332034867
335;41.6978658;-8.841568;0;15.5723594203067
336;41.7005364;-8.8419416;984;20.0461041335721
337;41.7011309;-8.8420366;0;11.9920979730131
338;41.7013374;-8.8421957;849;16.5525170280881
339;41.7023209;-8.8433355;1245;17.1678450664685
340;41.7000078;-8.8432626;0;15.9877161165412
341;41.7015564;-8.8418048;47;17.0690502164082
342;41.7025035;-8.8425164;2088;18.4229139817582
343;41.6996144;-8.8407204;13;19.1402772872547
344;41.7007668;-8.8404413;1859;20.5398342798119
345;41.7018867;-8.8412243;852;16.7082576584472
346;41.7016974;-8.8415571;459;14.4097389745669
347;41.7011261;-8.8428212;0;13.6823120298572
348;41.6983427;-8.8385103;0;18.3201498921784
349;41.7008745;-8.8410071;615;18.5224675145112
350;41.7010161;-8.8406156;1283;17.5582742668947
351;41.6957554;-8.8390848;5369;19.4731061959305
352;41.6981443;-8.8372605;7439;28.5092688066751
353;41.7021259;-8.8408054;4117;27.6970273843188
354;41.7024286;-8.8410195;0;16.2009101275941
355;41.6955648;-8.8404103;3753;19.9749614429462
356;41.6973584;-8.8408493;0;19.9635675077685
357;41.7019311;-8.8412553;3298;19.1511740804726
358;41.6998826;-8.8402538;0;21.291763685209
359;41.6977462;-8.8309282;1269;23.7912782250526
360;41.6976629;-8.831021;848;14.2464250981611
361;41.7011766;-8.8338033;2933;13.7784889213311
362;41.7012606;-8.833718;2520;13.0797616215914
363;41.6999223;-8.8328201;3344;13.9608393961628
364;41.7008587;-8.8352147;2105;14.6335685955845
365;41.6951607;-8.8200616;849;19.2329975336032
366;41.6964921;-8.818163;1269;20.6397657103894
367;41.6966811;-8.8182303;0;18.6215201743283
368;41.6950145;-8.8205592;0;14.5668538195425
369;41.6962282;-8.8202484;2109;20.5943954117972
370;41.6980473;-8.8265706;29379;26.6733305466466
371;41.6957213;-8.8317891;2;2.28872620642887
372;41.6939272;-8.8343814;27;3.7658967583664
373;41.6945036;-8.8346552;17;3.42462641355517
374;41.6948171;-8.8342945;0;2.1769450165543
375;41.6985682;-8.8299308;0;20.4847797620251
376;41.7044431;-8.8244361;0;20.8704641505306
377;41.7007038;-8.8281068;11579;29.8315808661948
378;41.7016837;-8.8279342;10520;27.4989520177283
379;41.7037401;-8.8292448;12309;26.6952651272504
380;41.7019114;-8.8264183;0;25.8058143348344
381;41.7022511;-8.8276952;0;27.4981900302358
382;41.7025979;-8.8291779;0;25.1605370084161
383;41.6888585;-8.8396757;0;17.8879552542514
384;41.6886585;-8.8367807;442;18.4764412769865
385;41.6886986;-8.8366763;20;13.9907439675965
386;41.7015038;-8.8264315;0;13.8360102232015
387;41.7012243;-8.8269442;425;14.72246565618
388;41.7012493;-8.8270951;848;20.3329109650978
389;41.6939487;-8.8403056;0;0.932920769153475
390;41.6938124;-8.8404321;7;6.4582985255974
391;41.6948841;-8.8349537;0;2.24562543070282
392;41.6930842;-8.8353851;0;17.4395009815522
393;41.6901899;-8.8374436;0;14.7552650536554
394;41.6946483;-8.8334103;0;2.71192623664726
395;41.6945756;-8.837645;0;14.3178459409227
396;41.6924174;-8.8291285;18100;27.2087312579508
397;41.6919272;-8.8287282;2169;27.3617579957072
398;41.6974872;-8.8382688;0;22.3497016556592
399;41.6964761;-8.8344084;0;17.7021072382648
400;41.690203;-8.8326512;1269;22.1114676268671
401;41.6903779;-8.8320637;848;18.8784262731029
402;41.6904196;-8.8319427;425;12.4973064388911
403;41.6904377;-8.8318901;0;7.80024822016199
404;41.6891782;-8.8372518;1264;18.8339439629045
405;41.6891082;-8.8374889;0;13.0051764679657
406;41.6938178;-8.8407968;0;1.38523772294465
407;41.6961634;-8.8415364;2933;19.2655600692299
408;41.6976134;-8.8415566;0;13.0021789999048
409;41.6995062;-8.8409229;471;23.4716075901233
410;41.7001405;-8.8398291;2249;23.0159200397129
411;41.6987229;-8.8434538;0;9.91221967274326
412;41.7050265;-8.843371;0;20.3583272023193
413;41.7026629;-8.8417669;2901;21.2390787301214
414;41.6940197;-8.8340313;0;1.87232003292919
415;41.6922017;-8.8309066;0;20.0113323614019
416;41.690961;-8.8303744;1269;19.5769387885196
417;41.6909383;-8.830555;849;15.0887649282644
418;41.6905688;-8.8310211;0;14.15997428447
419;41.6907952;-8.8304862;0;12.0811081560811
420;41.6953317;-8.8248974;411;24.329938876041
421;41.6946615;-8.8252675;51;23.2590182692832
422;41.694354;-8.824953;61;21.7452887139861
423;41.7043453;-8.8268257;0;17.4558667404587
424;41.7050627;-8.8195281;0;0.75159853251631
425;41.7047842;-8.8202015;0;0.75159853251631
426;41.7016719;-8.8233616;0;16.9282668562156
427;41.7018819;-8.8237266;1272;19.7442131911716
428;41.7020746;-8.8235426;0;15.9047788609867
429;41.7020311;-8.8239594;0;15.8085040024494
430;41.6907514;-8.8285846;315;16.7497229139789
431;41.6971012;-8.8286935;848;27.6496992257858
432;41.6960915;-8.8316551;1688;24.1657835302969
433;41.6971635;-8.8278156;32427;28.5431233395227
434;41.6975443;-8.8272392;32345;27.5146989792272
435;41.699468;-8.8247011;1841;23.9072486612327
436;41.6962849;-8.8310911;1269;23.5989980265814
437;41.695776;-8.8239;1327;25.0133303827095
438;41.6985262;-8.825878;32681;26.8068907934216
439;41.7031917;-8.8187081;0;22.6991850660619
440;41.698661;-8.8257839;2253;22.8703499716321
441;41.6989079;-8.8254625;2006;23.223816179534
442;41.6952857;-8.8203798;0;13.6458947163654
443;41.7014382;-8.8413826;0;12.1195062541171
444;41.7012725;-8.841279;0;15.324915701525
445;41.6927246;-8.8388285;0;14.5301988395413
446;41.6935604;-8.8350332;25;3.73768505780535
447;41.6938821;-8.8337184;0;11.0786712184197
448;41.6888982;-8.8361568;424;16.0630356954422
449;41.6984343;-8.8443811;0;15.0853442445132
450;41.7059467;-8.8366217;0;14.8834477184564
451;41.7029051;-8.8365668;425;15.3092707834767
452;41.7064646;-8.8355197;0;14.9519684315806
453;41.6960255;-8.8231707;0;21.5751815981412
454;41.6958279;-8.8221213;0;18.176006270372
455;41.6946804;-8.8334317;0;2.28085385855297
456;41.6955267;-8.8217139;0;0.448418902282067
457;41.695273;-8.8214049;0;0.448418902282067
